"","eventDate","kingdom","phylum","class","order","family","genus","species","month","day","year"
"4649","2017-03-31T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",4,1,2017
"4692","2018-04-30T14:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",5,1,2018
"5249","2016-09-11T00:35:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Manorina","Manorina melanocephala",9,11,2016
"5545","2019-03-17T22:49:00Z","Animalia","Chordata","Aves","Galliformes","Phasianidae","Coturnix","Coturnix ypsilophora",3,18,2019
"5557","2021-03-28T23:32:00Z","Animalia","Arthropoda","Arachnida","Araneae","Araneidae","Nephila","",3,29,2021
"6059","2020-03-30T00:29:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Sphecidae","Sphex","",3,30,2020
"8205","2019-09-12T14:00:00Z","Animalia","Chordata","Aves","Cuculiformes","Centropodidae","Centropus","Centropus phasianinus",9,13,2019
"8513","2010-12-10T01:40:00Z","Animalia","Chordata","Aves","Coraciiformes","Alcedinidae","","",12,10,2010
"8931","2021-03-03T23:25:00Z","Animalia","Arthropoda","Insecta","Hemiptera","Pachygronthidae","","",3,4,2021
"9005","2021-03-06T00:07:00Z","Animalia","Arthropoda","Insecta","Diptera","Muscidae","Hydrotaea","",3,6,2021
"10357","2010-12-21T04:38:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Manorina","Manorina melanocephala",12,21,2010
"10410","2020-03-06T21:23:00Z","Fungi","Basidiomycota","Agaricomycetes","Phallales","Phallaceae","Lysurus","Lysurus mokusin",3,7,2020
"11183","2021-03-06T23:27:00Z","Animalia","Arthropoda","Arachnida","Araneae","Thomisidae","Australomisidia","Australomisidia cruentata",3,7,2021
"12325","2017-12-29T07:33:00Z","Animalia","Arthropoda","Arachnida","Araneae","Thomisidae","Stephanopis","Stephanopis altifrons",12,29,2017
"12666","2020-05-31T23:57:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Technomyrmex","",6,1,2020
"18351","2015-01-19T06:22:00Z","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Numenius","Numenius phaeopus",1,19,2015
"18353","2021-04-02T01:50:00Z","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Micraspis","Micraspis frenata",4,2,2021
"18392","2020-01-04T21:59:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Myrmecia","Myrmecia comata",1,5,2020
"18498","2015-02-28T13:00:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","","","",3,1,2015
"18553","2021-01-29T09:39:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Hypena","Hypena subvittalis",1,29,2021
"18668","2021-04-12T04:28:00Z","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Opisthoncus","",4,12,2021
"18694","2010-12-20T05:09:00Z","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Ardea","Ardea alba",12,20,2010
"18774","2021-03-23T22:10:00Z","Plantae","Charophyta","Equisetopsida","Commelinales","Commelinaceae","Commelina","",3,24,2021
"18882","2020-10-21T05:48:00Z","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Sphecotheres","Sphecotheres vieilloti",10,21,2020
"18893","2020-06-05T23:29:00Z","Plantae","Charophyta","Equisetopsida","Apiales","Pittosporaceae","Pittosporum","Pittosporum revolutum",6,6,2020
"19004","2020-04-03T13:34:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio aegeus",4,4,2020
"19598","2011-12-27T23:31:00Z","Animalia","Arthropoda","Insecta","Odonata","Corduliidae","Hemicordulia","Hemicordulia continentalis",12,28,2011
"19620","2020-09-24T10:20:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Pseudocheiridae","Pseudocheirus","Pseudocheirus peregrinus",9,24,2020
"19631","2020-04-19T00:27:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Achaea","Achaea janata",4,19,2020
"19652","2017-12-09T03:30:00Z","Animalia","Arthropoda","Insecta","Odonata","Lindeniidae","Ictinogomphus","Ictinogomphus australis",12,9,2017
"19667","2020-07-11T02:24:00Z","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Psychotria","Psychotria daphnoides",7,11,2020
"19671","2020-10-26T03:15:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Tramea","Tramea stenoloba",10,26,2020
"19717","2021-01-29T03:13:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris","Pieris rapae",1,29,2021
"19748","2019-06-15T02:36:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","","","",6,15,2019
"19842","2020-04-23T05:17:00Z","Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Ischnura","Ischnura heterosticta",4,23,2020
"19964","2020-04-28T21:47:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Junonia","Junonia villida",4,29,2020
"19986","2021-03-28T09:54:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Nacaduba","Nacaduba kurava",3,28,2021
"20079","2019-07-07T03:42:00Z","Animalia","Arthropoda","Insecta","Diptera","","","",7,7,2019
"20142","2020-06-10T21:27:00Z","Animalia","Chordata","Aves","Charadriiformes","Jacanidae","Irediparra","Irediparra gallinacea",6,11,2020
"20167","2019-04-03T03:36:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Gallirallus","Gallirallus philippensis",4,3,2019
"20188","2020-04-26T05:44:00Z","Plantae","Charophyta","Equisetopsida","Caryophyllales","Polygonaceae","Persicaria","Persicaria attenuata",4,26,2020
"20324","2016-10-01T06:01:00Z","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Vanellus","Vanellus miles",10,1,2016
"20354","2019-07-11T23:08:00Z","Plantae","Charophyta","Equisetopsida","Caryophyllales","Droseraceae","Drosera","Drosera peltata",7,12,2019
"20467","2021-01-13T06:03:00Z","Animalia","Chordata","Aves","Passeriformes","Megaluridae","Cincloramphus","",1,13,2021
"20538","2020-04-18T04:17:00Z","Plantae","Charophyta","Equisetopsida","Polypodiales","Blechnaceae","Blechnum","Blechnum medium",4,18,2020
"21164","2020-04-24T12:41:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","Spodoptera litura",4,24,2020
"21217","2020-01-14T06:26:00Z","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Hexagonia","",1,14,2020
"21273","2016-04-18T14:00:00Z","Animalia","Arthropoda","Arachnida","Araneae","Thomisidae","","",4,19,2016
"21573","2020-01-03T00:42:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Vespidae","Abispa","Abispa ephippium",1,3,2020
"21725","2018-10-29T23:38:00Z","Animalia","Chordata","Aves","Galliformes","Megapodiidae","Alectura","Alectura lathami",10,30,2018
"5868","2017-09-05T14:00:00Z","Animalia","Chordata","Reptilia","Testudines","Chelidae","Wollumbinia","Wollumbinia latisternum",9,6,2017
"6414","2020-06-05T23:32:00Z","Plantae","Charophyta","Equisetopsida","Rosales","Moraceae","Ficus","",6,6,2020
"6915","2015-09-06T06:45:00Z","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Illeis","Illeis galbula",9,6,2015
"8194","2014-12-23T00:36:00Z","Animalia","Chordata","Aves","Charadriiformes","Burhinidae","Burhinus","Burhinus grallarius",12,22,2014
"8655","2017-06-19T05:15:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Lichmera","Lichmera indistincta",6,19,2017
"8970","2019-12-18T05:38:00Z","Animalia","Chordata","Aves","Pelecaniformes","Anhingidae","Anhinga","Anhinga novaehollandiae",12,18,2019
"9277","2020-09-12T04:49:00Z","Fungi","","","","","","",9,12,2020
"11443","2021-03-26T01:30:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Polyrhachis","Polyrhachis aurea",3,26,2021
"12540","2020-12-25T03:55:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Rhodothemis","Rhodothemis lieftincki",12,25,2020
"13259","2010-12-21T05:41:00Z","Animalia","Chordata","Aves","Ciconiiformes","Threskiornithidae","Threskiornis","Threskiornis moluccus",12,21,2010
"14582","2020-10-20T02:49:00Z","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas superciliosa",10,20,2020
"19578","2020-12-20T06:36:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Diplacodes","Diplacodes bipunctata",12,20,2020
"19723","2020-07-22T02:12:00Z","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Microcarbo","Microcarbo melanoleucos",7,22,2020
"19791","2020-07-10T04:22:00Z","Animalia","Chordata","Aves","Psittaciformes","Cacatuidae","Eolophus","Eolophus roseicapilla",7,10,2020
"19933","2020-06-12T14:38:00Z","Animalia","Arthropoda","Arachnida","Araneae","Araneidae","Cyrtophora","Cyrtophora moluccensis",6,13,2020
"19942","2018-06-30T07:53:00Z","Animalia","Arthropoda","Arachnida","Araneae","Sparassidae","Heteropoda","",6,30,2018
"19984","2021-04-10T00:52:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Polyrhachis","Polyrhachis hookeri",4,10,2021
"20021","2020-07-10T03:24:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Myzomela","Myzomela sanguinolenta",7,10,2020
"20023","2020-01-25T05:50:00Z","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Cisticola","Cisticola exilis",1,25,2020
"20030","2018-09-21T10:38:00Z","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Euphorbia","",9,21,2018
"20045","2018-10-27T04:15:00Z","Animalia","Cnidaria","Scyphozoa","Rhizostomeae","Catostylidae","Catostylus","Catostylus mosaicus",10,27,2018
"20115","2020-04-18T03:48:00Z","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","",4,18,2020
"20343","2020-10-17T22:16:00Z","Animalia","Chordata","Aves","Passeriformes","Artamidae","Strepera","Strepera graculina",10,18,2020
"20380","2018-01-12T21:42:00Z","Animalia","Arthropoda","Insecta","Diptera","Rhiniidae","Stomorhina","",1,13,2018
"20469","2020-04-22T09:40:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Endotricha","",4,22,2020
"20560","2015-04-10T14:00:00Z","Animalia","Platyhelminthes","Rhabditophora","Tricladida","Geoplanidae","Bipalium","Bipalium kewense",4,11,2015
"20672","2021-04-07T05:48:00Z","Animalia","Chordata","Reptilia","Squamata","Scincidae","Concinnia","",4,7,2021
"20746","2015-10-15T21:12:00Z","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Daviesia","Daviesia villifera",10,16,2015
"20817","2018-10-21T03:26:00Z","Animalia","Chordata","Aves","Passeriformes","Monarchidae","Grallina","Grallina cyanoleuca",10,20,2018
"20818","2021-01-07T00:31:00Z","Animalia","Chordata","Reptilia","Squamata","Scincidae","Eulamprus","Eulamprus quoyii",1,7,2021
"21042","2020-04-20T06:55:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Psychonotis","Psychonotis caelius",4,20,2020
"21085","2021-04-28T23:53:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Gallinula","Gallinula tenebrosa",4,29,2021
"21122","2021-01-30T22:59:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Apis","Apis mellifera",1,31,2021
"21132","2018-07-14T06:54:00Z","Animalia","Arthropoda","Arachnida","Araneae","Hersiliidae","Tamopsis","",7,14,2018
"21157","2014-01-11T00:03:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Cleora","Cleora injectaria",1,11,2014
"21185","2020-10-13T07:28:00Z","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Sphaeromorphaea","Sphaeromorphaea australis",10,13,2020
"21333","2021-04-17T02:10:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Orthetrum","Orthetrum caledonicum",4,17,2021
"21480","2020-07-21T23:46:00Z","Plantae","Charophyta","Equisetopsida","Solanales","Solanaceae","Solanum","Solanum stelligerum",7,22,2020
"21514","2021-04-12T03:33:00Z","Animalia","Arthropoda","Insecta","Diptera","Tipulidae","Nephrotoma","Nephrotoma australasiae",4,12,2021
"21737","2021-01-28T22:56:00Z","Animalia","Chordata","Reptilia","Squamata","Scincidae","Ctenotus","Ctenotus robustus",1,29,2021
"22181","2020-04-13T02:15:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Entomyzon","Entomyzon cyanotis",4,13,2020
"5644","2020-06-25T01:28:00Z","Animalia","Chordata","Aves","Passeriformes","Monarchidae","Grallina","Grallina cyanoleuca",6,25,2020
"6145","2019-03-19T23:55:00Z","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Eudynamys","Eudynamys orientalis",3,20,2019
"6149","2020-09-08T01:24:00Z","Plantae","Charophyta","Equisetopsida","Caryophyllales","Polygonaceae","Rumex","Rumex brownii",9,8,2020
"6397","2013-09-23T23:44:00Z","Animalia","Chordata","Reptilia","Testudines","Chelidae","Emydura","Emydura macquarii",9,24,2013
"6430","2020-12-31T09:22:00Z","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Sphecotheres","Sphecotheres vieilloti",12,31,2020
"6436","2017-12-08T23:00:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Leptotes","Leptotes plinius",12,9,2017
"6484","2010-12-31T01:44:00Z","Animalia","Arthropoda","Arachnida","Araneae","Araneidae","","",12,31,2010
"7037","2020-09-12T01:30:00Z","Plantae","Charophyta","Equisetopsida","Caryophyllales","Aizoaceae","Sesuvium","Sesuvium portulacastrum",9,12,2020
"7199","2020-03-11T09:01:00Z","Animalia","Arthropoda","Insecta","Orthoptera","Tettigoniidae","","",3,11,2020
"7327","2016-12-11T23:52:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Rhodothemis","Rhodothemis lieftincki",12,12,2016
"7818","2020-03-12T02:01:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Phaedyma","Phaedyma shepherdi",3,12,2020
"7829","2019-12-23T01:38:00Z","Plantae","Charophyta","Equisetopsida","Rosales","Moraceae","Streblus","Streblus brunonianus",12,22,2019
"7832","2017-03-10T06:05:00Z","Animalia","Chordata","Aves","Passeriformes","Dicruridae","Dicrurus","Dicrurus bracteatus",3,10,2017
"7890","2021-03-18T07:14:00Z","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Hibiscus","Hibiscus mutabilis",3,18,2021
"8188","2019-12-26T07:09:00Z","Animalia","Chordata","Reptilia","Testudines","Chelidae","Emydura","Emydura macquarii",12,26,2019
"8289","2019-03-21T09:01:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","Oreochromis","Oreochromis mossambicus",3,20,2019
"8411","2020-03-03T22:00:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Serrodes","Serrodes campana",3,4,2020
"9002","2017-09-03T02:42:00Z","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Dendrobium","Dendrobium linguiforme",9,3,2017
"9482","2019-12-09T13:00:00Z","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Eudynamys","Eudynamys orientalis",12,10,2019
"9572","2019-09-18T01:57:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Manorina","Manorina melanocephala",9,18,2019
"9697","2021-03-27T03:03:00Z","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Excoecaria","Excoecaria agallocha",3,27,2021
"9913","2020-06-02T11:53:00Z","Animalia","Arthropoda","Insecta","Coleoptera","Tenebrionidae","Dimorphochilus","Dimorphochilus pascoei",6,2,2020
"10121","2020-09-24T10:21:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","Trichosurus vulpecula",9,24,2020
"10332","2019-03-12T06:34:00Z","Animalia","Arthropoda","Insecta","Coleoptera","","","",3,12,2019
"10366","2017-09-07T01:30:00Z","Animalia","Arthropoda","Arachnida","Araneae","Araneidae","Plebs","Plebs eburnus",9,7,2017
"10369","2021-03-25T23:08:00Z","Plantae","Charophyta","Equisetopsida","Vitales","Vitaceae","Cayratia","Cayratia acris",3,26,2021
"10409","2021-03-19T08:56:00Z","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Banksia","Banksia integrifolia",3,19,2021
"10451","2020-06-05T23:14:00Z","Plantae","Charophyta","Equisetopsida","Fagales","Casuarinaceae","Casuarina","Casuarina glauca",6,6,2020
"10463","2020-03-24T08:45:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Maliattha","Maliattha amorpha",3,24,2020
"10525","2021-03-26T01:36:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Diapriidae","","",3,26,2021
"10546","2013-03-15T21:06:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Spoladea","Spoladea recurvalis",3,16,2013
"10715","2020-06-11T07:06:00Z","Plantae","Charophyta","Equisetopsida","Gentianales","Apocynaceae","Tylophora","Tylophora paniculata",6,11,2020
"10791","2010-12-09T05:23:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Crocothemis","Crocothemis nigrifrons",12,9,2010
"10802","2020-09-04T22:20:00Z","Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Agriocnemis","Agriocnemis pygmaea",9,5,2020
"11035","2020-12-18T09:21:00Z","Animalia","Arthropoda","Arachnida","Araneae","Sparassidae","Holconia","Holconia immanis",12,18,2020
"11038","2021-03-03T23:23:00Z","Animalia","Arthropoda","Insecta","Diptera","Lauxaniidae","","",3,4,2021
"11050","2020-12-28T05:12:00Z","Animalia","Chordata","Aves","Ciconiiformes","Threskiornithidae","Threskiornis","Threskiornis moluccus",12,28,2020
"11100","2020-03-14T23:36:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Rhodothemis","Rhodothemis lieftincki",3,15,2020
"11123","2019-09-21T05:58:00Z","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Omoedus","Omoedus orbiculatus",9,21,2019
"11137","2020-06-18T02:24:00Z","Plantae","Charophyta","Equisetopsida","Liliales","Smilacaceae","Smilax","Smilax australis",6,18,2020
"11159","2015-03-03T20:46:00Z","Animalia","Arthropoda","Insecta","Hemiptera","Flatidae","","",3,4,2015
"11187","2020-06-11T07:30:00Z","Plantae","Charophyta","Equisetopsida","Piperales","Aristolochiaceae","Aristolochia","Aristolochia meridionalis",6,11,2020
"11585","2021-03-23T22:01:00Z","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","","",3,24,2021
"11692","2021-03-08T23:23:00Z","Animalia","Annelida","","","","","",3,9,2021
"11797","2019-12-01T06:13:00Z","Animalia","Arthropoda","Malacostraca","Decapoda","Grapsidae","","",12,1,2019
"11910","2021-03-11T09:30:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Petauridae","Petaurus","Petaurus norfolcensis",3,11,2021
"12109","2020-06-27T01:43:00Z","Plantae","Charophyta","Equisetopsida","Gentianales","Apocynaceae","Parsonsia","Parsonsia fulva",6,27,2020
"12158","2020-03-28T21:41:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","","",3,29,2020
"12241","2021-03-10T09:30:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Oecophoridae","","",3,10,2021
"14756","2020-09-08T01:57:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melanitis","Melanitis leda",9,8,2020
"19687","2021-01-04T00:32:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Rhytidoponera","Rhytidoponera anceps",1,4,2021
"19886","2017-09-23T08:26:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Eupterotidae","Panacela","Panacela nyctopa",9,23,2017
"19918","2020-03-12T01:43:00Z","Animalia","Arthropoda","Insecta","Hemiptera","Scutelleridae","Lampromicra","Lampromicra senator",3,12,2020
"19951","2019-01-16T23:33:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ocybadistes","Ocybadistes ardea",1,17,2019
"20036","2019-10-10T04:02:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Haliastur","Haliastur indus",10,10,2019
"20047","2018-01-05T23:02:00Z","Animalia","Arthropoda","Arachnida","Araneae","Araneidae","Nephila","",1,6,2018
"20151","2021-01-30T07:19:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Hydrobasileus","Hydrobasileus brevistylus",1,30,2021
"20159","2021-01-17T05:06:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Junonia","Junonia villida",1,17,2021
