"","eventDate","kingdom","phylum","class","order","family","genus","species","month","day","year"
"232","2015-12-28T13:00:00Z","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Microcarbo","Microcarbo melanoleucos",12,29,2015
"281","2015-12-28T13:00:00Z","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax sulcirostris",12,29,2015
"296","2013-09-21T14:00:00Z","Animalia","Chordata","Aves","Psittaciformes","Cacatuidae","Cacatua","Cacatua sanguinea",9,22,2013
"299","2011-06-17T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Vanellus","Vanellus miles",6,18,2011
"324","2011-09-15T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",9,16,2011
"332","2010-12-16T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",12,17,2010
"335","2014-09-29T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Emballonuridae","Saccolaimus","Saccolaimus flaviventris",9,30,2014
"341","2010-03-04T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Manorina","Manorina melanocephala",3,5,2010
"423","2011-03-17T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",3,18,2011
"566","2015-09-12T14:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Amaurornis","Amaurornis moluccana",9,13,2015
"603","2011-09-15T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",9,16,2011
"623","2010-12-29T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Artamidae","Strepera","Strepera graculina",12,30,2010
"850","2013-12-09T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Pseudocheiridae","Pseudocheirus","Pseudocheirus peregrinus",12,10,2013
"912","2014-09-29T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Miniopteridae","Miniopterus","Miniopterus australis",9,30,2014
"1018","2014-10-23T13:00:00Z","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax varius",10,24,2014
"1021","2015-04-25T14:00:00Z","Animalia","Chordata","Aves","Pelecaniformes","Anhingidae","Anhinga","Anhinga novaehollandiae",4,26,2015
"1027","2010-10-14T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",10,15,2010
"1195","2012-09-08T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Manorina","Manorina melanophrys",9,9,2012
"1199","2014-03-22T13:00:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Lophoictinia","Lophoictinia isura",3,23,2014
"1204","2015-01-03T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Numenius","Numenius madagascariensis",1,4,2015
"1214","2015-10-18T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Haematopodidae","Haematopus","Haematopus longirostris",10,19,2015
"1254","2013-04-18T14:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla reinhardtii",4,19,2013
"1304","2012-04-04T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris compressa",4,5,2012
"1327","2013-10-17T13:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus maculatus",10,18,2013
"1328","2013-04-21T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Mogurnda","Mogurnda adspersa",4,22,2013
"1331","2014-09-29T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Miniopteridae","","",9,30,2014
"1332","2012-10-07T13:00:00Z","Animalia","Chordata","Actinopterygii","Siluriformes","Plotosidae","Tandanus","Tandanus tandanus",10,8,2012
"1371","2010-01-03T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris ruficollis",1,4,2010
"1376","2011-09-15T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",9,16,2011
"1432","2010-06-11T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Myzomela","Myzomela sanguinolenta",6,12,2010
"1433","2010-12-27T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria rubella",12,28,2010
"1436","2010-04-18T14:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus hellerii",4,19,2010
"1438","2011-07-14T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",7,15,2011
"1462","2015-04-25T14:00:00Z","Animalia","Chordata","Aves","Anseriformes","Anatidae","Aythya","Aythya australis",4,26,2015
"1465","2013-10-10T13:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla australis",10,11,2013
"1503","2010-10-21T13:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Terapontidae","Leiopotherapon","Leiopotherapon unicolor",10,22,2010
"1513","2015-04-06T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius ruficapillus",4,7,2015
"1550","2012-07-18T14:00:00Z","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas castanea",7,19,2012
"1558","2015-07-15T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Campephagidae","Coracina","Coracina novaehollandiae",7,16,2015
"1850","2011-04-13T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",4,14,2011
"1852","2017-07-24T14:00:00Z","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas castanea",7,25,2017
"1937","2013-11-13T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Myobatrachidae","Crinia","Crinia tinnula",11,14,2013
"1946","2013-10-13T13:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Gobiomorphus","Gobiomorphus australis",10,14,2013
"1948","2012-03-01T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria tyleri",3,2,2012
"2003","2015-04-16T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Laridae","Gelochelidon","Gelochelidon nilotica",4,17,2015
"2031","2010-10-28T13:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Gambusia","Gambusia holbrooki",10,29,2010
"2430","2010-04-15T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus scapulatus",4,16,2010
"2917","2013-11-13T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Myobatrachidae","Crinia","Crinia tinnula",11,14,2013
"7349","2021-03-26T01:20:00Z","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Acalypha","Acalypha nemorum",3,26,2021
"7385","2020-12-12T06:49:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Rhodothemis","Rhodothemis lieftincki",12,12,2020
"7386","2021-03-03T22:51:00Z","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","","",3,4,2021
"7471","2020-09-01T01:11:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Polyrhachis","Polyrhachis rufifemur",9,1,2020
"7651","2021-03-12T00:07:00Z","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","","",3,12,2021
"7792","2021-03-13T23:46:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Endotricha","Endotricha mesenterialis",3,14,2021
"7909","2020-12-13T00:16:00Z","Animalia","Arthropoda","Arachnida","Araneae","Araneidae","Nephila","",12,13,2020
"7913","2021-03-18T04:33:00Z","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Epilachna","",3,18,2021
"8024","2019-06-12T02:22:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","","","",6,12,2019
"8123","2019-03-14T05:55:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Donuca","Donuca rubropicta",3,13,2019
"8171","2019-09-01T23:00:00Z","Animalia","Chordata","Aves","Passeriformes","Artamidae","Cracticus","Cracticus nigrogularis",9,2,2019
"8250","2020-09-23T14:00:00Z","Animalia","Chordata","Mammalia","Monotremata","Tachyglossidae","Tachyglossus","Tachyglossus aculeatus",9,24,2020
"8401","2020-12-01T07:16:00Z","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Suaeda","Suaeda australis",12,1,2020
"8405","2021-03-14T10:14:00Z","Animalia","Arthropoda","Insecta","Neuroptera","Chrysopidae","Chrysoperla","",3,14,2021
"8463","2018-03-13T07:33:00Z","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula rosacea",3,13,2018
"8622","2019-06-12T00:52:00Z","Animalia","Arthropoda","Insecta","Coleoptera","Scarabaeidae","Diphucephala","",6,12,2019
"8637","2021-03-12T01:27:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","","",3,12,2021
"8811","2019-11-30T21:41:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Myrmecia","Myrmecia nigrocincta",12,1,2019
"8812","2016-12-11T01:39:00Z","Plantae","","","","","","",12,11,2016
"8872","2021-03-03T23:22:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Braconidae","","",3,4,2021
"8923","2019-03-22T04:14:00Z","Animalia","Arthropoda","Diplopoda","","","","",3,22,2019
"8993","2019-09-02T00:30:00Z","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus orru",9,2,2019
"9216","2020-03-15T07:32:00Z","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Oechalia","Oechalia schellenbergii",3,15,2020
"459","2010-12-16T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",12,17,2010
"905","2014-07-05T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Artamidae","Gymnorhina","Gymnorhina tibicen",7,6,2014
"2451","2010-07-10T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Lichmera","Lichmera indistincta",7,11,2010
"2465","2014-10-03T14:00:00Z","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon",10,4,2014
"7435","2021-03-17T06:13:00Z","Animalia","Arthropoda","Insecta","Diptera","Tachinidae","","",3,17,2021
"7442","2021-03-27T23:41:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Orthetrum","Orthetrum caledonicum",3,28,2021
"7563","2021-03-03T22:41:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Apis","Apis mellifera",3,4,2021
"7625","2019-12-30T02:01:00Z","Animalia","Arthropoda","Arachnida","Araneae","Araneidae","Cyrtophora","Cyrtophora moluccensis",12,30,2019
"7631","2020-03-02T05:12:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria dentata",3,2,2020
"7689","2020-03-29T04:08:00Z","Animalia","Arthropoda","Insecta","Thysanoptera","Phlaeothripidae","Gynaikothrips","Gynaikothrips uzeli",3,29,2020
"7734","2019-09-20T12:45:00Z","Animalia","Chordata","Reptilia","Squamata","Diplodactylidae","Diplodactylus","Diplodactylus vittatus",9,20,2019
"7742","2020-09-19T23:44:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Suniana","Suniana sunias",9,20,2020
"7754","2021-03-19T03:36:00Z","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","","",3,19,2021
"7823","2021-03-28T00:57:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Diplacodes","Diplacodes bipunctata",3,28,2021
"8087","2019-12-21T03:20:00Z","Plantae","Charophyta","Equisetopsida","Liliales","Smilacaceae","Smilax","Smilax australis",12,20,2019
"8286","2015-06-12T05:38:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Zizula","Zizula hylax",6,12,2015
"8308","2021-03-29T04:10:00Z","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","",3,29,2021
"8510","2021-03-27T01:22:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Tetragonula","",3,27,2021
"8625","2019-12-14T21:43:00Z","Plantae","Charophyta","Equisetopsida","Lamiales","Verbenaceae","Verbena","Verbena bonariensis",12,15,2019
"8679","2021-03-13T21:10:00Z","Plantae","Charophyta","Equisetopsida","Ericales","Primulaceae","Aegiceras","Aegiceras corniculatum",3,14,2021
"8724","2020-06-17T02:04:00Z","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Centella","Centella asiatica",6,17,2020
"8876","2021-03-13T22:35:00Z","Animalia","Arthropoda","Arachnida","Araneae","Araneidae","Austracantha","Austracantha minax",3,14,2021
"8901","2021-03-12T00:13:00Z","Animalia","Arthropoda","Arachnida","Araneae","Tetragnathidae","Leucauge","Leucauge dromedaria",3,12,2021
"9375","2020-12-17T03:32:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Diplacodes","Diplacodes haematodes",12,17,2020
"9501","2020-09-06T00:52:00Z","Plantae","Charophyta","Equisetopsida","Santalales","Santalaceae","Notothixos","Notothixos subaureus",9,6,2020
"318","2011-06-16T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",6,17,2011
"468","2014-12-30T13:00:00Z","Animalia","Chordata","Reptilia","Squamata","Agamidae","Intellagama","Intellagama lesueurii",12,31,2014
"682","2010-12-29T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Manorina","Manorina melanocephala",12,30,2010
"1001","2012-10-11T13:00:00Z","Animalia","Chordata","Actinopterygii","Mugiliformes","Mugilidae","Mugil","Mugil cephalus",10,12,2012
"1272","2014-04-10T14:00:00Z","Animalia","Chordata","Actinopterygii","Siluriformes","Plotosidae","Tandanus","Tandanus tandanus",4,11,2014
"1575","2011-07-08T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Philemon","Philemon citreogularis",7,9,2011
"2048","2011-01-05T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria gracilenta",1,6,2011
"2057","2011-05-13T14:00:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Phaedyma","Phaedyma shepherdi",5,14,2011
"2141","2015-04-16T14:00:00Z","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax varius",4,17,2015
"2803","2014-10-25T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Chalinolobus","Chalinolobus morio",10,26,2014
"7374","2020-09-17T10:10:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","Trichosurus vulpecula",9,17,2020
"7408","2017-09-07T01:37:00Z","Animalia","Arthropoda","Insecta","Hemiptera","","","",9,7,2017
"7419","2021-03-17T05:57:00Z","Animalia","Arthropoda","Insecta","Diptera","Calliphoridae","Lucilia","",3,17,2021
"7425","2019-12-14T22:38:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Manorina","Manorina melanocephala",12,15,2019
"7455","2020-09-01T01:46:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Anonychomyrma","",9,1,2020
"7470","2021-03-27T01:46:00Z","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Apolinus","Apolinus lividigaster",3,27,2021
"7566","2020-03-20T11:09:00Z","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Illeis","Illeis galbula",3,20,2020
"7578","2020-03-12T22:58:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Rhodothemis","Rhodothemis lieftincki",3,13,2020
"7626","2010-12-31T02:01:00Z","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Sphecotheres","Sphecotheres vieilloti",12,31,2010
"7739","2018-12-31T08:15:00Z","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Angophora","Angophora woodsiana",12,31,2018
"7740","2015-12-26T10:24:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Macropodidae","Wallabia","Wallabia bicolor",12,26,2015
"7802","2021-03-28T08:56:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Appias","Appias paulina",3,28,2021
"7828","2018-06-06T12:15:00Z","Animalia","Arthropoda","Insecta","Diptera","Dolichopodidae","","",6,6,2018
"7840","2018-03-03T01:33:00Z","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Poecilometis","",3,3,2018
"7937","2021-03-13T00:57:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Rhyothemis","Rhyothemis phyllis",3,13,2021
"8020","2020-12-07T08:54:00Z","Animalia","Chordata","Amphibia","Anura","Limnodynastidae","Platyplectrum","Platyplectrum ornatum",12,7,2020
"8022","2015-03-19T13:00:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Megachilidae","","",3,20,2015
"8051","2017-06-10T05:37:00Z","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes","",6,10,2017
"8068","2019-09-07T04:25:00Z","Animalia","Chordata","Aves","Passeriformes","Rhipiduridae","Rhipidura","Rhipidura albiscapa",9,7,2019
"8129","2020-09-15T00:51:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Halictidae","Lasioglossum","",9,15,2020
"8146","2019-12-18T07:09:00Z","Animalia","Arthropoda","Insecta","Mantodea","Mantidae","Archimantis","Archimantis latistyla",12,18,2019
"8159","2021-03-23T22:03:00Z","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Cruentomycena","Cruentomycena viscidocruenta",3,24,2021
"8163","2020-03-25T01:44:00Z","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Coelophora","Coelophora inaequalis",3,25,2020
"8217","2021-03-19T23:40:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Manorina","Manorina melanocephala",3,20,2021
"8276","2020-03-08T13:00:00Z","Fungi","","","","","","",3,9,2020
"8334","2020-06-03T02:39:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Orthetrum","Orthetrum caledonicum",6,3,2020
"8410","2019-09-01T07:24:00Z","Animalia","Arthropoda","Insecta","Hemiptera","Lygaeidae","Arocatus","Arocatus rusticus",9,1,2019
"8442","2021-03-13T01:37:00Z","Animalia","Chordata","Reptilia","Squamata","Scincidae","Cryptoblepharus","Cryptoblepharus pulcher",3,13,2021
"8461","2021-03-17T06:32:00Z","Animalia","Arthropoda","Insecta","Dermaptera","Forficulidae","Elaunon","",3,17,2021
"8585","2021-03-14T01:40:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis eriosoma",3,14,2021
"8620","2019-12-04T06:46:00Z","Animalia","Arthropoda","Arachnida","Araneae","Araneidae","","",12,4,2019
"8636","2017-06-10T05:24:00Z","Animalia","Chordata","Reptilia","Squamata","","","",6,10,2017
"8703","2021-03-12T04:09:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Trapezites","Trapezites symmomus",3,12,2021
"8777","2019-06-20T00:32:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","","","",6,20,2019
"8792","2019-12-23T00:46:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio anactus",12,23,2019
"9288","2020-03-31T05:54:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","","",3,31,2020
"393","2010-03-08T13:00:00Z","Animalia","Chordata","Reptilia","Squamata","Agamidae","Intellagama","Intellagama lesueurii",3,9,2010
"426","2014-03-30T13:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris compressa",3,31,2014
"1404","2014-04-21T14:00:00Z","Animalia","Chordata","Actinopterygii","Atheriniformes","Melanotaeniidae","Melanotaenia","Melanotaenia duboulayi",4,22,2014
"1498","2011-01-01T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria wilcoxii",1,2,2011
"1594","2011-01-01T13:00:00Z","Animalia","Chordata","Aves","Strigiformes","Strigidae","Ninox","Ninox novaeseelandiae",1,2,2011
"1632","2015-04-06T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Laridae","Gelochelidon","Gelochelidon nilotica",4,7,2015
"1747","2014-04-06T14:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla reinhardtii",4,7,2014
"1776","2010-07-15T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",7,16,2010
